sensor_index,date_created,name,location_type,uptime,latitude,longitude
164491,1664224019,Cowen Park,0,44166,47.67331,-122.31463
164489,1664224017,W Ruffner St,0,10993,47.652454,-122.418076
164495,1664224105,NW Ember Ln.,0,11967,45.527386,-122.77421
164501,1664224111,Ballard,0,13552,47.67612,-122.37642
164507,1664224225,NW 75th and Dibble,0,8345,47.68309,-122.36714
164509,1664224226,Corner of U and Spruce St,0,4498,48.13129,-122.774414
164517,1664224232,10th Ave Capitol Hill,0,2964,47.637817,-122.32006
164527,1664224473,Front Porch,0,18516,47.573616,-122.23896
164581,1664230309,34th St NE and 116th Ave NE,0,1830,48.028347,-122.075554
164589,1664230322,JS home,0,27393,44.09897,-121.270676
164601,1664230693,Lake Roesiger,0,10501,47.993927,-121.91552
164655,1664301689,Emerald hills,0,5459,47.20055,-122.16692
164665,1664301701,215th Ave SE,0,10025,47.90326,-121.94239
164669,1664301707,Winnett,0,22920,46.97672,-108.20352
164691,1664301731,Campen Creek,0,65853,45.59474,-122.31805
164705,1664301833,East Rooster Drive,0,37383,43.712475,-116.35091
164709,1664301835,Union Hill Rd,0,35634,47.652573,-121.97992
164851,1664385609,Cabin,0,12441,47.710938,-121.31383
164885,1664386261,Runnin' Rockin' RB,0,5138,46.635807,-111.80421
164893,1664386722,N Tormey Rd,0,22804,47.78571,-117.54232
164905,1664387952,Bridgeport High School,0,2314,48.006626,-119.67539
164911,1664389531,Westside San Juan,0,35045,48.49743,-123.122734
164937,1664393503,Puget Ridge Edible Park,0,181,47.55386,-122.35729
164943,1664394397,Hazelwood,0,4225,47.702347,-122.10384
164947,1664394403,Bitter Lake Manor - Outdoor,0,436,47.72405,-122.35125
164949,1664394409,Quail Creek 279th Ct NE @ 380ft ASL,0,2246,47.63216,-121.96583
164989,1664394547,WU Outside,0,7205,47.7076,-122.110725
164995,1664394562,Ring Hill,0,12173,47.738827,-122.0513
165077,1664468548,98115,0,435,47.686066,-122.28896
165101,1664468881,WT8P QTH,0,9642,47.56675,-122.01552
165105,1664468950,South Park,0,1956,47.528915,-122.32472
165119,1664469114,Marrowstone Island,0,11333,48.054554,-122.69746
165139,1664470715,Seattle - Greenwood,0,7139,47.690186,-122.34802
165151,1664472993,CHF,0,1830,47.927895,-122.03208
165163,1664473483,"Coburg, OR",0,55246,44.14018,-123.06687
165161,1664473478,Window House,0,5623,47.63389,-122.22192
165167,1664473652,79 Graham Lane,0,676,47.755913,-120.737495
165165,1664473640,Willows Crest,0,50029,47.685055,-122.156006
165173,1664474207,PA01,0,42602,48.43901,-122.389694
165181,1664474994,River Valley,0,1287,48.052998,-121.95736
165195,1664487401,Fish Lake,0,11853,47.833435,-120.707596
165197,1664487636,Stillwater Hill,0,19978,47.68764,-121.90625
165209,1664488236,272nd and 45th,0,25047,47.64867,-121.97677
165219,1664488591,FBI Surveillance Van,0,957,47.519756,-122.366165
165303,1664565813,Spring culdesac,0,1278,44.018005,-123.06315
165319,1664565836,SWAC,0,12809,47.52823,-122.369675
165317,1664565834,Vineyard crest Outside,0,14617,47.61935,-122.21399
165323,1664565846,Bright Bird Perch,0,1034,47.481457,-123.24222
165321,1664565842,Madrona Beach,0,2448,48.222694,-122.53024
165327,1664565857,Blazey's Throne,0,28487,44.04281,-123.11333
165325,1664565848,Awesome NW 64,0,1416,47.675137,-122.37811
165329,1664565858,WTR,0,51552,43.613914,-121.59937
165335,1664565870,Squalicum Valley,0,28134,48.779716,-122.34418
165339,1664565921,Belvidere North,0,18139,47.58029,-122.37915
165351,1664565962,Lopez Western Bluff,0,2116,48.53341,-122.9185
165391,1664566289,Avondale,0,176,47.73131,-122.08021
165395,1664566363,AwesomeAir,0,15354,47.807037,-122.00931
165425,1664566975,Viretta,0,1405,47.617252,-122.29289
165433,1664809390,River Meadows HOA,0,19501,43.82413,-121.491295
165451,1664816961,Maplewood,0,8780,47.48127,-122.1399
165455,1664816963,"Yost Park, Edmonds WA",0,44605,47.80887,-122.362434
165473,1664816989,Site 5022,0,8661,47.275543,-122.27134
165479,1664816995,411 Discovery Way,0,23320,48.089252,-122.92105
165481,1664816997,LRAPA-Bethel,0,408,44.06717,-123.141304
165485,1664817085,LRAPA-Mt. Pisgah,0,492,44.017933,-122.98727
165505,1664817207,Cabin,0,5000,47.59761,-120.81819
165517,1664817890,Kennedy Rd,0,52384,48.03584,-122.79071
165539,1664818017,Home,0,1428,46.005737,-122.84042
165645,1664897838,Highland Park / Webster St,0,11647,47.53619,-122.3522
165737,1664908969,VHS Pirate Stadium,0,71104,47.423897,-122.45605
165741,1664908974,Backyard,0,32852,47.638542,-121.98998
165753,1664909092,"NE 150th Pl &amp; 276th Pl NE, Duvall",0,1346,47.736343,-121.96903
165757,1664909096,Camp Bonneville,0,30588,45.685574,-122.442635
165767,1664909241,BaileyHillPass,0,25660,44.01161,-123.17263
165765,1664909239,Samena Club,0,5637,47.60215,-122.135605
165781,1664909295,Benchview Terrace,0,7555,45.420364,-122.817505
165789,1664909365,Sunset Park,0,65831,47.759056,-122.36693
165793,1664909370,Wileyworld,0,457,47.689278,-122.393166
166121,1665097827,Gross Dr,0,51509,43.813164,-121.48258
166157,1665098037,Crystal Creek,0,9257,47.157814,-123.05605
166167,1665098047,Kaleidoscope Forest,0,28686,48.670013,-122.92658
166367,1665439855,0,0,434,47.6676,-122.339615
166745,1665683063,St. Helens Ln,0,51317,46.180878,-122.94853
166753,1665683949,Austin Street,0,55247,44.139004,-123.06993
166791,1665684123,Riversdale,0,38158,43.265747,-123.42035
166789,1665684121,Baker Besties,0,669,48.88677,-121.9311
166805,1665685197,**** Climate Change Detection Center,0,576,47.758263,-122.21471
166987,1665759727,Bowmont Dr,0,14322,44.032597,-123.13473
166993,1665759797,PurpleAirNC Disston,0,6178,43.69499,-122.763954
167017,1665761205,LRAPA-WFTS,0,2758,44.06103,-123.10299
167039,1665763779,Emerald Ridge High School,0,1060,47.0898,-122.26328
167047,1665763881,Graham-Kapowsin High School,0,3680,47.05885,-122.28728
167045,1665763786,Green Lake,0,12789,47.686413,-122.33201
167051,1665763887,DLI,0,17,47.385155,-122.61907
167049,1665763887,Corbett Schools,0,61142,45.529137,-122.29547
167061,1665764315,Shahapta,0,32027,45.466038,-122.72388
167259,1665784737,Argosy Cruises,0,15435,47.60481,-122.34049
167257,1665784734,Nick,0,63579,47.04862,-122.218025
167279,1665784904,Roanoke Park,0,3672,47.645035,-122.31981
167283,1665784906,C4M_Air,0,3266,47.260193,-122.21461
167289,1665784932,Sherwood,0,35414,43.985455,-123.078026
167295,1665784939,Villa Academy,0,24532,47.66383,-122.27311
167297,1665784940,Stone Ocean Outside,0,2860,47.7014,-122.293045
167311,1665785891,SE Tabor,0,6679,45.508404,-122.58932
167309,1665785778,South Admiral Purple Air,0,370,47.575275,-122.38704
167319,1665786618,Windermere Park,0,18126,47.66627,-122.26905
167331,1665790712,Sparks Stadium,0,8568,47.18753,-122.30106
167335,1665790984,The Little French School,0,54644,44.044537,-123.095085
167353,1665791368,Kenmore - Moorlands Park,0,44629,47.73801,-122.22964
167361,1665791375,Pine Lake Meadows,0,8888,47.579605,-122.02033
167365,1665792502,Southworth,0,848,47.510994,-122.499756
167369,1666018604,Chelmsford Ave.,0,997,45.506413,-122.68945
167373,1666018622,Old Novelty,0,6946,47.71003,-121.97807
167379,1666018628,Hayhurst Sensor,0,62928,45.479214,-122.73154
167377,1666018627,Home,0,15760,48.43734,-123.30247
167391,1666018742,149th St E,0,38894,47.121887,-122.16332
167393,1666018745,Front park,0,769,47.502388,-122.353745
167399,1666018864,bridge,0,36482,47.267067,-122.32188
167397,1666018864,wom-outdoor,0,47609,47.694145,-122.21179
167407,1666020753,Maltby,0,7718,47.80061,-122.11561
167409,1666020760,Seabury Lower School,0,23625,47.305115,-122.42344
167413,1666020773,Manitou Park Elementary School,0,15331,47.197857,-122.49496
167431,1666022716,DanKelly,0,115,48.099506,-123.61403
167657,1666126082,Pinecrest,0,6724,45.684578,-121.48395
167933,1666288508,Hop Water,0,425,47.650425,-122.383
167997,1666295783,DOYLEHOME,0,1288,47.789547,-122.343094
168039,1666296183,Black Butte Ranch,0,48826,44.374332,-121.641045
168043,1666296302,Lyle School,0,24965,45.6943,-121.280525
168047,1666296305,NWS,0,930,47.613884,-122.32648
168407,1666645989,Ranger Run,0,69564,47.677647,-117.16864
168433,1666710923,Big Finn Hill Park,0,119,47.7261,-122.23252
168637,1666801229,Drowsy Owl Retreat,0,11776,47.101078,-121.60365
169553,1667846747,NWCAA - CV9,0,58820,48.94696,-122.14941
169597,1667850737,NWCAA - CV2,0,10736,48.93976,-122.14236
169677,1667857573,360 Williams,0,12163,45.500652,-122.38686
169729,1667925828,Battle Ground vs,0,32772,45.794918,-122.52424
169771,1667930023,8-mile Florence,0,5002,46.64458,-113.98314
169969,1668016342,Wilderness Rim,0,2170,47.442245,-121.76712
169985,1668016423,Custer Ave and Cooney Dr,0,58232,46.61689,-112.03727
170641,1668620076,North Beach,0,2959,47.700397,-122.390076
171177,1669060985,Morgan Family YMCA,0,35362,47.251873,-122.5168
171181,1669061344,Lakewood Family YMCA,0,11213,47.169106,-122.50463
171217,1669063814,Tacoma Center YMCA,0,2408,47.25153,-122.44162
171221,1669064174,Spanaway Lake High School,0,3678,47.106625,-122.41189
171231,1669064413,Carbonado Historical School,0,18378,47.08165,-122.054436
171237,1669065512,Tom Taylor YMCA,0,1450,47.353783,-122.60097
171351,1669146316,Brogden St,0,39502,45.524063,-122.95157
171387,1669146555,Ketchum,0,7584,43.675552,-114.359955
171525,1669229646,Madison Park,0,97,47.6332,-122.28497
171539,1669231806,Fort St outside,0,13916,48.42529,-123.341
171607,1669247684,Arnada Neighborhood Assoc.,0,1726,45.638515,-122.66706
171695,1669398843,"Indian Creek, Kuna",0,28673,43.48618,-116.38658
171693,1669398838,Redmond Ridge East,0,64190,47.68521,-122.01788
171715,1669399771,75 Sunrise Ct,0,21046,47.31218,-120.06691
171713,1669399768,InTheTrees,0,46341,48.50525,-122.63481
171723,1669399779,Whatcom Community College,0,19,48.795902,-122.49245
171725,1669399783,Evermore Farm,0,666,46.785374,-116.985985
171729,1669399885,Mason Lake East,0,32241,47.346092,-122.9375
171735,1669399896,BW,0,554,48.84993,-116.41506
172055,1669744381,Lakeland James Pl,0,1108,47.259407,-122.218254
172063,1669744402,Wildwood,0,6629,46.978664,-124.14572
172071,1669744647,Spokane,0,2234,47.559475,-117.36514
172083,1669748374,CLR Purple,0,20887,47.74276,-122.10044
172087,1669748383,1st &amp; Fir,0,7102,42.313927,-122.97128
172089,1669748386,McKenna Park,0,63600,45.580994,-122.731636
172099,1669748513,SW01,0,40140,47.79481,-122.03703
172165,1669750353,The Weatherizer 4000,0,313,45.718204,-121.43487
172215,1669764525,NOCA Hozomeen,0,60329,48.9858,-121.07202
172411,1669829825,Carolwood,0,11514,45.46403,-122.828835
172421,1669829943,Maybloom South,0,17188,43.97003,-123.055664
172629,1670007794,St. Mary's School,0,43290,42.3141,-122.83625
172803,1670264022,Cavendish-Teakean Elementary,0,10792,46.55625,-116.42584
172801,1670264019,Nez Perce Tribe CASTNET,0,11501,46.274895,-116.0194
172979,1670349926,Winchester Lake State Park,0,5002,46.23584,-116.627335
173085,1670364225,Roseview Heights,0,4455,45.864487,-123.19852
173171,1670517662,2nd St &amp; 18th Ave,0,37316,47.68966,-122.20646
173503,1671122980,North Eugene HS,0,36115,44.09514,-123.13653
173501,1671122976,Baker Middle School,0,2680,47.18393,-122.44684
173519,1671126945,Churchill HS,0,1106,44.03932,-123.15132
173571,1671476807,2nd Floor Deck,0,27633,47.63359,-122.278275
173673,1671670137,1405 NW Benfield Dr,0,11969,45.53252,-122.77394
173685,1671670154,PERK,0,31858,47.77442,-122.266335
173741,1672088205,Stanley,0,70105,45.440533,-122.60346
173831,1674145816,Long Beach vs,0,10023,46.34875,-124.060715
174541,1675800351,University of Washington - Mailing Services,0,5105,47.65532,-122.32048
174549,1675800383,Chuckanut Bay,0,4036,48.68664,-122.4913
174645,1676410629,CTUIR 039 Baker City Library,0,71579,44.78079,-117.82857
174659,1676410647,CTUIR 036 NICHTYOWAY FIELD STATION,0,2086,45.66443,-118.689255
174675,1676410844,CTUIR 032 Rainwater Air Monitoring Site,0,4390,46.202953,-117.95496
174681,1676410854,CTUIR 040 Ukiah School,0,19,45.13581,-118.93353
174697,1676410978,CTUIR 033 Birch Creek,0,2136,45.640854,-118.86946
174701,1676411179,Clear Creek Estates,0,21237,47.742077,-122.68241
175017,1676933993,Daejeon Park,0,3872,47.59078,-122.31136
175023,1676934023,Neighborhood air quality sensor,0,1182,44.50653,-123.36191
175083,1676934796,RDG,0,896,48.82554,-122.41405
175199,1677187131,"Vancouver,WA",0,21939,45.609547,-122.56557
175221,1677523823,Rainier,0,39660,46.887505,-122.678444
175279,1677530079,VNEQS_SCV_OUTDR_2,0,40193,44.661167,-123.276276
175311,1677530388,VNEQS_SCV_OUTDR_3,0,13108,44.68431,-123.23723
175319,1677530490,VNEQS_SCV_OUTDR_4,0,40197,44.675762,-123.2425
175431,1677616781,Mountainside Middle School,0,1104,47.80288,-117.33987
175429,1677616776,Peperzak,0,1752,47.595993,-117.37691
175441,1677616964,Northwood Middle School,0,9801,47.75105,-117.46197
175471,1677617459,Northwood Middle School,0,9,47.77397,-117.8356
175481,1677617751,Northwood Middle School,0,1256,47.77424,-117.38324
175487,1677618017,East Valley High School,0,2406,47.702995,-117.193756
175509,1677700179,Tyee Ridge Reflection Park (Outside),0,7161,47.12073,-122.195656
175517,1677776753,ORCAA,0,62448,47.04872,-122.93769
175651,1677870452,Ridgeline High School Stadium (Outside),0,1306,47.660473,-117.13543
175733,1678137562,City of Puyallup South,0,16768,47.173203,-122.291306
175755,1678137673,CG Clean Air Ambassador Cascade Locks Fire and EMS,0,5757,45.672176,-121.88413
175761,1678137775,CG Clean Air Ambassador @ Maupin HS,0,3008,45.177498,-121.081184
175767,1678137784,CG Clean Air Ambassador @ Columbia Gorge Discovery Center,0,21601,45.654423,-121.21042
175765,1678137782,CG Clean Air Ambassador @ Mosier Community School,0,35703,45.68292,-121.40065
175769,1678137790,CG Clean Air Ambassador @ OSU Extension—Outside,0,70147,45.685665,-121.516754
175779,1678138028,CG Clean Air Ambassador @ Wahtonka,0,30274,45.625217,-121.2251
175855,1678210054,River,0,19,47.586815,-116.26673
175887,1678210603,CG Clean Air Ambassador @ Colonel Wright Elementary School,0,35701,45.597073,-121.19823
175885,1678210602,CG Clean Air Ambassador @ Dry Hollow Elementary School,0,2916,45.586803,-121.17283
175913,1678210729,CG Clean Air Ambassador @ Chenowith Elementary School,0,16646,45.625443,-121.22119000000001
175919,1678210736,CG Clean Air Ambassador @ The Dalles Middle School,0,51022,45.592304,-121.175804
175955,1678219681,North Plains,0,3256,47.602947,-114.86575
175973,1678219818,Moose,0,646,43.658604,-110.718605
175979,1678219921,"Bernard Ave NE, Albany",0,1886,44.652157,-123.05619
176013,1678220878,South Main Patio,0,10323,45.425087,-122.64582
176177,1678392860,CSKT — SKC Health Center (Outside),0,5258,47.59683,-114.1118
176181,1678392867,CSKT — Bison Range (Outside),0,15022,47.36687,-114.2564
176185,1678392871,CSKT — Ronan Health Center (Outside),0,10539,47.52967,-114.09978
176203,1678392985,CSKT — Charlo High School (Outside),0,11624,47.44037,-114.17477
176209,1678393098,John,0,32,45.60124,-107.461624
176247,1678393362,Hardin - J,0,386,45.730824,-107.61903
176255,1678456311,PRLD Kooskia Library,0,5348,46.13913,-115.97921
176253,1678395740,CSKT — SKC Extension (Outside),0,5258,47.59236,-114.11022
176257,1678456316,Kamiah,0,14987,46.20878,-116.02634
176337,1678469420,Linnton Hill 2nd Ct,0,742,45.60053,-122.788284
176397,1678469791,Mill Creek,0,43081,47.82799,-122.21417
176471,1678735661,NWCAA - Meridian High School,0,13151,48.856144,-122.49092
176477,1678735677,NWCAA - South Whidbey School District,0,36277,48.013836,-122.41215
176495,1678735906,NWCAA - Mount Baker High School,0,21198,48.825172,-122.221596
176517,1678736025,NWCAA - Acme Elementary,0,21180,48.7187,-122.208824
176543,1678736335,JBP,0,1890,45.476097,-122.53932
176549,1678736421,NWCAA - Bow 2,0,52956,48.586277,-122.38977
176577,1678737056,NWCAA - WD13,0,18632,48.929813,-122.15196
176583,1678737061,NWCAA - Lynden High School,0,49161,48.952133,-122.427
176581,1678737060,NWCAA - Birchwood 3,0,846,48.771164,-122.520966
176587,1678737070,NWCAA - Paradise Lakes,0,1476,48.949444,-122.15426
176595,1678737185,NWCAA - Birchwood,0,46915,48.763435,-122.510025
176593,1678737184,NWCAA - Point Roberts Elementary,0,9921,48.990356,-123.04236
176603,1678737370,NWCAA - Nooksack Valley High School,0,51293,48.96464,-122.30772
176611,1678738652,NWCAA - Blaine High School,0,2240,48.993458,-122.737305
176615,1678738760,NWCAA - Elger Bay Elementary,0,48703,48.145027,-122.46899
176619,1678739018,Phillips 66 soccer field,0,2074,48.83196,-122.534096
176617,1678738761,NWCAA - CV11,0,26935,48.94083,-122.13879
176657,1678804844,Redmond,0,2004,47.694134,-122.13053
176691,1678820609,Cottage heights,0,6179,43.789417,-123.05245
176715,1678820852,Redmond Ridge South,0,4722,47.6756,-122.03142
176751,1678823029,Cherry Park,0,11191,46.61038,-112.02547
176777,1678826859,NWCAA - Sumas Elementary,0,34823,48.99379,-122.25951
176797,1678827067,NWCAA - Harmony Elementary,0,21210,48.824306,-122.331955
176841,1678827635,NWCAA - Lynden School District Facilities Office,0,2380,48.94731,-122.45578
176855,1678830554,Treemont Way SE,0,1390,47.59782,-121.94869
176859,1678834076,Upper Cartwright,0,16604,43.70736,-116.24969
176873,1678893257,NWCAA - Bloedel Donovan Park,0,10189,48.760517,-122.41913
176883,1678898377,Brier,0,5464,47.780052,-122.26567
177035,1679093028,Gopher Ranch,0,1632,46.282364,-114.1987
177255,1679519182,Hacienda,0,15300,44.04889,-121.283264
177341,1679599465,Nine Canyon Wind Farm,0,15,46.077114,-119.09878
177349,1679599588,HBH,0,32705,47.203457,-120.80305
177357,1679599593,KatzPA,0,65148,44.087826,-121.33071
177361,1679599707,AP Port of Camas-Washougal,0,40734,45.627747,-122.40582
177399,1679601481,Pacific Lutheran Athletics,0,2612,47.143604,-122.448364
177401,1679601485,Shoshone,0,4996,48.5291,-116.89136
177455,1679930634,Artondale Farm,0,14606,47.300064,-122.61898
177475,1679930997,Union (Catmint Corners),0,16282,45.237244,-117.87566
177479,1679931002,Nordic Ranches,0,12634,43.082336,-110.998535
177535,1679944019,SCMF,0,8741,43.976852,-123.24104
177589,1679945273,Southcape Sandy Point,0,8049,48.788193,-122.70455
177845,1680103335,NWCAA - Meridian Elementary,0,11359,48.865788,-122.43985
177849,1680103413,NWCAA - Everson Elementary,0,11359,48.909454,-122.35979
177855,1680104744,NWCAA - Island County Public Health,0,48702,48.21527,-122.478485
177879,1680108051,William Vetter,0,2499,43.83558,-116.48917
177881,1680108165,Hailey North,0,110,43.530743,-114.320984
177891,1680108714,Bull Mountain,0,1396,45.42304,-122.82765
177919,1680110491,Alpental,0,9654,47.435295000000004,-121.417915
177921,1680110494,RSD - Cherry Valley,0,11,47.746983,-121.98095000000001
177939,1680111426,RSD - Educational Service Center,0,47605,47.74055,-121.98469
177947,1680120274,NWCAA - Franklin Academy,0,1023,48.770676,-122.49084
177951,1680198488,RSD - Cedarcrest High School,0,856,47.735504,-121.95087
177949,1680125127,SH-2 CN86nw,0,15104,46.95064,-122.867
177953,1680198493,RSD - Stillwater,0,2618,47.700554,-121.90959
178115,1680217622,Grousemont,0,23392,47.72173,-122.127914
178117,1680266890,PRLD Kamiah,0,190,46.22697,-116.02779
178125,1680271378,Yew House,0,36480,47.82305,-122.09247
