id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1
3633,2023-08-01T00:00:00Z,49,77,13,15.1
3633,2022-05-01T00:00:00Z,57,60,4.1,4.1
3633,2022-02-01T00:00:00Z,65,48,9.5,9.6
3633,2023-07-01T00:00:00Z,44,76,5.5,5.7
3633,2023-06-01T00:00:00Z,51,70,5,5
3633,2022-10-01T00:00:00Z,62,63,31.2,40.4
3633,2021-12-01T00:00:00Z,70,43,6.9,6.9
3633,2024-02-01T00:00:00Z,68,50,6.8,6.8
3633,2021-09-01T00:00:00Z,56,68,6.6,6.7
3633,2024-05-01T00:00:00Z,54,63,3.7,3.7
3633,2024-08-01T00:00:00Z,56,73,8.2,8.2
3633,2020-03-01T00:00:00Z,59,49,9.6,9.9
3633,2025-07-01T00:00:00Z,43,75,3.8,3.8
3633,2024-11-01T00:00:00Z,73,51,9.3,9.4
3633,2025-01-01T00:00:00Z,71,45,17.6,17.9
3633,2021-06-01T00:00:00Z,47,74,6.8,7.2
3633,2020-09-01T00:00:00Z,57,70,43.1,62.1
3633,2023-10-01T00:00:00Z,67,60,9.6,9.6
3633,2021-01-01T00:00:00Z,70,48,12.9,13.2
3633,2024-10-01T00:00:00Z,67,60,6.9,6.9
3633,2022-01-01T00:00:00Z,72,46,15.9,16.5
3633,2023-02-01T00:00:00Z,64,48,8.6,8.6
3633,2023-01-01T00:00:00Z,69,48,10.2,10.3
3633,2024-04-01T00:00:00Z,55,57,3.7,3.7
3633,2021-02-01T00:00:00Z,67,46,5.6,5.6
3633,2020-02-01T00:00:00Z,64,48,8.7,8.7
3633,2025-04-01T00:00:00Z,56,59,3.9,3.9
3633,2022-09-01T00:00:00Z,51,71,13.7,15.7
3633,2023-09-01T00:00:00Z,59,68,8.4,8.4
3633,2020-05-01T00:00:00Z,51,65,4.6,4.6
3633,2022-03-01T00:00:00Z,65,53,7.1,7.2
3633,2025-03-01T00:00:00Z,69,52,4,4
3633,2023-04-01T00:00:00Z,58,55,4.2,4.2
3633,2025-06-01T00:00:00Z,48,71,4.3,4.3
3633,2020-08-01T00:00:00Z,48,74,6.1,6.1
3633,2022-11-01T00:00:00Z,63,47,15.6,16.1
3633,2022-08-01T00:00:00Z,50,77,6.9,6.9
3633,2024-07-01T00:00:00Z,45,78,5.6,5.7
3633,2021-11-01T00:00:00Z,73,52,9.5,9.7
3633,2021-05-01T00:00:00Z,52,62,4.3,4.3
3633,2021-04-01T00:00:00Z,47,59,6.8,6.9
3850,2025-07-01T00:00:00Z,26,86,4.8,4.8
3850,2022-10-01T00:00:00Z,78,71,16,17
3850,2024-07-01T00:00:00Z,27,88,22.1,27.5
3850,2020-10-01T00:00:00Z,89,72,6.5,6.5
3850,2024-06-01T00:00:00Z,88,74,1.6,1.6
3850,2024-12-01T00:00:00Z,64,42,8.7,8.8
3850,2020-01-01T00:00:00Z,61,41,3.4,3.5
3850,2023-05-01T00:00:00Z,39,75,7.2,7.6
3850,2025-03-01T00:00:00Z,46,52,1.1,1.1
3850,2021-03-01T00:00:00Z,41,51,1.5,1.5
3850,2022-06-01T00:00:00Z,40,73,1.6,1.6
3850,2020-02-01T00:00:00Z,88,71,2.2,2.2
3850,2020-06-01T00:00:00Z,37,74,0.8,0.8
3850,2025-06-01T00:00:00Z,27,79,4.4,4.7
3850,2025-05-01T00:00:00Z,35,68,1.9,1.9
3850,2023-02-01T00:00:00Z,51,40,4.4,4.5
3850,2023-07-01T00:00:00Z,93,74,6.3,6.3
3850,2023-10-01T00:00:00Z,56,68,10.9,12
3850,2020-04-01T00:00:00Z,88,73,24.1,35.5
3850,2020-05-01T00:00:00Z,58,69,1.3,1.3
3850,2020-09-01T00:00:00Z,38,75,65.1,95.7
3850,2021-09-01T00:00:00Z,36,72,10.1,11.7
3850,2022-04-01T00:00:00Z,38,53,1.5,1.5
3850,2021-02-01T00:00:00Z,49,39,1.6,1.6
3850,2024-09-01T00:00:00Z,29,77,6.9,7.9
3850,2025-02-01T00:00:00Z,54,38,4.5,4.5
3850,2021-07-01T00:00:00Z,21,90,22.4,28.5
3850,2020-11-01T00:00:00Z,92,74,6.7,6.7
3850,2024-10-01T00:00:00Z,38,61,3.8,3.8
3850,2025-01-01T00:00:00Z,58,37,6.2,6.2
3850,2020-03-01T00:00:00Z,79,67,1.5,1.5
3850,2022-08-01T00:00:00Z,24,87,8.9,9.1
3850,2024-05-01T00:00:00Z,53,68,2.2,2.6
3850,2022-12-01T00:00:00Z,84,62,5.3,5.3
3850,2021-08-01T00:00:00Z,29,82,49.2,69.6
3850,2020-08-01T00:00:00Z,44,80,5.4,5.5
3850,2024-08-01T00:00:00Z,29,83,21.4,26.5
3850,2022-03-01T00:00:00Z,46,51,1.7,1.7
3850,2024-11-01T00:00:00Z,58,47,9.2,10
3850,2024-04-01T00:00:00Z,34,60,1.7,1.8
3850,2023-01-01T00:00:00Z,62,40,4.4,4.4
3850,2021-05-01T00:00:00Z,30,68,1.6,1.8
3850,2021-06-01T00:00:00Z,27,83,2.7,2.8
3850,2021-10-01T00:00:00Z,45,58,2,2
3850,2021-11-01T00:00:00Z,59,47,5.9,6
3850,2025-04-01T00:00:00Z,34,61,2.5,2.5
3850,2022-09-01T00:00:00Z,32,76,21.9,27.6
3850,2023-08-01T00:00:00Z,72,76,44.6,61.3
3850,2022-02-01T00:00:00Z,54,37,6.3,6.4
3850,2020-12-01T00:00:00Z,90,70,5.5,5.6
3850,2023-06-01T00:00:00Z,77,75,7,7.9
3850,2023-09-01T00:00:00Z,60,74,10,11.2
3850,2020-07-01T00:00:00Z,32,82,3.5,3.5
3850,2021-04-01T00:00:00Z,29,60,2.5,2.5
3850,2022-01-01T00:00:00Z,64,34,6.5,6.6
3850,2022-07-01T00:00:00Z,28,86,3.5,3.5
3850,2022-05-01T00:00:00Z,42,62,1.1,1.1
3850,2023-11-01T00:00:00Z,74,61,18.3,20.3
3850,2021-12-01T00:00:00Z,56,35,3,3
3850,2021-01-01T00:00:00Z,63,41,5,5
3850,2022-11-01T00:00:00Z,80,62,15.2,15.9
4861,2024-02-01T00:00:00Z,58,52,2.9,2.9
4861,2025-04-01T00:00:00Z,49,59,2.8,2.8
4861,2022-01-01T00:00:00Z,58,49,4.2,4.2
4861,2025-05-01T00:00:00Z,48,64,2.2,2.2
4861,2022-02-01T00:00:00Z,54,51,3.9,3.9
4861,2023-12-01T00:00:00Z,61,53,3.4,3.4
4861,2024-11-01T00:00:00Z,62,53,3.8,3.8
4861,2022-05-01T00:00:00Z,51,61,2.3,2.3
4861,2025-06-01T00:00:00Z,47,70,4.1,4.1
4861,2020-06-01T00:00:00Z,50,68,2.2,2.2
4861,2024-08-01T00:00:00Z,54,73,8.2,8.2
4861,2021-06-01T00:00:00Z,46,74,5.9,6.3
4861,2021-09-01T00:00:00Z,51,68,3.7,3.7
4861,2023-07-01T00:00:00Z,42,75,10.9,12.1
4861,2024-12-01T00:00:00Z,61,51,3.5,3.5
4861,2021-03-01T00:00:00Z,50,53,3.7,3.7
4861,2023-08-01T00:00:00Z,58,73,14.4,15.6
4861,2023-01-01T00:00:00Z,57,51,2.8,2.8
4861,2024-01-01T00:00:00Z,58,49,3.1,3.2
4861,2024-07-01T00:00:00Z,44,77,6.4,6.8
4861,2023-02-01T00:00:00Z,52,49,2.5,2.5
4861,2025-03-01T00:00:00Z,56,55,1.9,1.9
4861,2021-07-01T00:00:00Z,45,76,5.3,5.4
4861,2021-01-01T00:00:00Z,58,52,3.7,3.7
4861,2025-01-01T00:00:00Z,58,47,6.6,6.6
4861,2021-12-01T00:00:00Z,56,47,2.3,2.3
4861,2024-05-01T00:00:00Z,51,62,2.1,2.1
4861,2020-11-01T00:00:00Z,56,54,4.8,4.9
4861,2020-10-01T00:00:00Z,58,61,8.3,8.5
4861,2022-12-01T00:00:00Z,58,46,4.8,4.8
4861,2023-06-01T00:00:00Z,51,69,4.5,4.5
4861,2021-08-01T00:00:00Z,47,74,8.4,9.7
4861,2022-10-01T00:00:00Z,54,63,34.4,46
4861,2024-06-01T00:00:00Z,48,68,2.4,2.5
4861,2020-02-01T00:00:00Z,54,51,4.2,4.2
4861,2022-04-01T00:00:00Z,48,56,1.6,1.6
4861,2023-03-01T00:00:00Z,49,52,2.6,2.6
4861,2020-03-01T00:00:00Z,50,52,5,5
4861,2022-08-01T00:00:00Z,48,77,7.3,7.3
4861,2020-09-01T00:00:00Z,52,71,37,53.9
4861,2022-03-01T00:00:00Z,54,56,2.5,2.5
4861,2025-02-01T00:00:00Z,57,48,1.9,1.9
4861,2023-09-01T00:00:00Z,54,67,6.9,7
4861,2020-04-01T00:00:00Z,44,60,4.3,4.3
4861,2020-07-01T00:00:00Z,46,73,5.9,6.5
4861,2020-01-01T00:00:00Z,58,52,1.1,1.1
4861,2020-12-01T00:00:00Z,57,52,2.8,2.8
4861,2025-07-01T00:00:00Z,45,75,4.5,4.6
4861,2022-07-01T00:00:00Z,47,76,8.6,8.9
4861,2021-05-01T00:00:00Z,48,64,3.4,3.4
4861,2023-11-01T00:00:00Z,59,52,5.7,5.7
4861,2021-11-01T00:00:00Z,59,56,2.3,2.3
4861,2023-04-01T00:00:00Z,51,57,1.8,1.8
4861,2021-04-01T00:00:00Z,41,61,4.2,4.2
4861,2024-03-01T00:00:00Z,54,54,2.8,2.8
4861,2020-08-01T00:00:00Z,47,74,4.9,4.9
4861,2022-11-01T00:00:00Z,55,49,8.5,8.5
4861,2022-09-01T00:00:00Z,48,70,16.3,19.5
4861,2022-06-01T00:00:00Z,50,69,3.4,3.4
4861,2023-05-01T00:00:00Z,50,65,5.1,5.1
4861,2021-10-01T00:00:00Z,57,59,2.9,2.9
4861,2020-05-01T00:00:00Z,47,66,2.9,2.9
4861,2024-10-01T00:00:00Z,59,60,3.9,3.9
4861,2021-02-01T00:00:00Z,55,49,2.1,2.1
4861,2024-04-01T00:00:00Z,50,58,2.2,2.2
4861,2023-10-01T00:00:00Z,60,60,6.4,6.4
4861,2024-09-01T00:00:00Z,58,69,7.6,7.6
6784,2022-06-01T00:00:00Z,40,75,3.2,3.2
6784,2023-06-01T00:00:00Z,34,79,8.8,9.1
6784,2025-06-01T00:00:00Z,28,80,4.9,4.9
6784,2024-03-01T00:00:00Z,45,52,6,6
6784,2023-10-01T00:00:00Z,46,60,13.7,13.9
6784,2023-08-01T00:00:00Z,32,83,40.1,53.3
6784,2023-01-01T00:00:00Z,53,43,14.9,15
6784,2021-06-01T00:00:00Z,29,83,5.3,5.4
6784,2023-07-01T00:00:00Z,25,86,8.3,8.3
6784,2024-09-01T00:00:00Z,34,75,10.2,11.1
6784,2021-03-01T00:00:00Z,41,51,7.4,7.5
6784,2021-09-01T00:00:00Z,38,71,13.5,15.2
6784,2022-10-01T00:00:00Z,46,62,24.3,26.7
6784,2020-05-01T00:00:00Z,41,68,4.5,4.6
6784,2022-04-01T00:00:00Z,37,55,3.2,3.2
6784,2024-06-01T00:00:00Z,32,76,3.3,3.3
6784,2025-02-01T00:00:00Z,47,42,9.5,9.5
6784,2020-10-01T00:00:00Z,45,57,14.1,14.3
6784,2022-09-01T00:00:00Z,36,74,31.8,41.1
6784,2021-07-01T00:00:00Z,23,89,19.4,22.8
6784,2022-12-01T00:00:00Z,51,37,11.8,11.9
6784,2023-11-01T00:00:00Z,52,47,23.5,24.6
6784,2022-11-01T00:00:00Z,48,41,23.9,24.6
6784,2020-01-01T00:00:00Z,53,46,7.1,7.2
6784,2022-08-01T00:00:00Z,29,86,11.9,12.2
6784,2021-12-01T00:00:00Z,50,41,8,8
6784,2024-02-01T00:00:00Z,52,48,9.4,9.4
6784,2024-08-01T00:00:00Z,31,82,15.8,16.8
6784,2023-12-01T00:00:00Z,55,46,16.3,16.5
6784,2025-03-01T00:00:00Z,45,54,4.2,4.3
6784,2024-12-01T00:00:00Z,54,46,13.1,13.2
6784,2024-01-01T00:00:00Z,50,40,10.6,10.7
6784,2020-03-01T00:00:00Z,41,50,6.1,6.2
6784,2020-08-01T00:00:00Z,27,82,7.5,7.6
6784,2022-03-01T00:00:00Z,44,53,4.7,4.7
6784,2022-07-01T00:00:00Z,32,86,7.1,7.1
6784,2021-08-01T00:00:00Z,32,79,35.2,46.5
6784,2024-05-01T00:00:00Z,35,68,2.4,2.4
6784,2023-02-01T00:00:00Z,46,43,8.3,8.4
6784,2024-07-01T00:00:00Z,26,88,15.9,17
6784,2021-05-01T00:00:00Z,31,70,4,4.2
6784,2025-05-01T00:00:00Z,36,70,3.9,3.9
6784,2024-10-01T00:00:00Z,43,59,8.1,8.3
6784,2022-05-01T00:00:00Z,41,64,2.6,2.6
6784,2021-10-01T00:00:00Z,46,58,8.5,8.8
6784,2020-12-01T00:00:00Z,54,43,16.1,16.3
6784,2025-04-01T00:00:00Z,36,61,5.3,5.3
6784,2025-07-01T00:00:00Z,27,86,7.4,7.5
6784,2023-05-01T00:00:00Z,39,75,8.7,9.2
6784,2020-02-01T00:00:00Z,45,46,8.9,9
6784,2023-09-01T00:00:00Z,40,71,10.3,10.8
6784,2020-11-01T00:00:00Z,53,47,17.5,18.5
6784,2020-09-01T00:00:00Z,38,72,59.4,85.1
6784,2022-02-01T00:00:00Z,46,41,11.2,11.3
6784,2022-01-01T00:00:00Z,53,41,15.3,15.4
6784,2023-04-01T00:00:00Z,40,58,4.7,4.7
6784,2020-07-01T00:00:00Z,30,83,6.7,7
6784,2021-11-01T00:00:00Z,53,51,16.8,17.6
6784,2020-04-01T00:00:00Z,35,60,5.4,5.4
6784,2023-03-01T00:00:00Z,42,48,6.5,6.5
6784,2020-06-01T00:00:00Z,41,74,3.5,3.6
6784,2021-04-01T00:00:00Z,31,61,4.9,5
6784,2024-04-01T00:00:00Z,37,60,2.6,2.6
6784,2025-01-01T00:00:00Z,50,41,17.3,17.4
6784,2021-02-01T00:00:00Z,44,42,6.5,6.6
6784,2021-01-01T00:00:00Z,55,44,15.8,15.9
6784,2024-11-01T00:00:00Z,53,50,16.4,18.9
14751,2024-03-01T00:00:00Z,48,56,4.3,4.4
14751,2021-06-01T00:00:00Z,43,75,360.5,538.8
14751,2023-11-01T00:00:00Z,53,55,11.4,11.6
14751,2023-01-01T00:00:00Z,52,54,2503.4,3753.9
14751,2025-06-01T00:00:00Z,44,70,3.6,3.7
14751,2023-07-01T00:00:00Z,38,78,1684.3,2525.8
14751,2021-02-01T00:00:00Z,51,52,2.9,2.9
14751,2024-05-01T00:00:00Z,46,64,2.2,2.3
14751,2020-04-01T00:00:00Z,42,62,4.2,4.2
14751,2020-06-01T00:00:00Z,47,70,2.1,2.1
14751,2022-08-01T00:00:00Z,42,79,5.8,5.8
14751,2020-01-01T00:00:00Z,56,54,2.8,2.8
14751,2025-03-01T00:00:00Z,50,57,2.1,2.1
14751,2020-12-01T00:00:00Z,54,54,10,10.2
14751,2022-11-01T00:00:00Z,49,53,165.5,244.3
14751,2023-06-01T00:00:00Z,41,73,1203.2,1802.6
14751,2024-07-01T00:00:00Z,43,76,4.3,4.3
14751,2021-08-01T00:00:00Z,43,76,8,9.6
14751,2022-06-01T00:00:00Z,45,71,2,2
14751,2020-11-01T00:00:00Z,50,58,8.2,8.3
14751,2022-04-01T00:00:00Z,44,59,3.5,3.5
14751,2021-04-01T00:00:00Z,39,63,3.8,3.8
14751,2025-04-01T00:00:00Z,44,62,3,3
14751,2022-02-01T00:00:00Z,49,53,6.8,6.9
14751,2021-07-01T00:00:00Z,43,76,4.6,4.7
14751,2024-12-01T00:00:00Z,55,55,8.2,8.3
14751,2022-09-01T00:00:00Z,41,74,12.1,14
14751,2023-09-01T00:00:00Z,47,70,2010.1,3014
14751,2023-12-01T00:00:00Z,57,55,7.5,7.6
14751,2020-10-01T00:00:00Z,50,64,8.4,8.4
14751,2021-10-01T00:00:00Z,50,62,5.3,5.3
14751,2025-02-01T00:00:00Z,50,52,4.4,4.4
14751,2025-07-01T00:00:00Z,43,75,3.9,3.9
14751,2024-02-01T00:00:00Z,52,54,4.9,4.9
14751,2020-07-01T00:00:00Z,45,74,4.6,4.7
14751,2021-03-01T00:00:00Z,47,55,2.8,2.9
14751,2024-01-01T00:00:00Z,53,52,6.6,6.7
14751,2022-01-01T00:00:00Z,53,53,10.5,10.5
14751,2024-10-01T00:00:00Z,52,62,4.8,4.9
14751,2024-06-01T00:00:00Z,45,69,2.1,2.1
14751,2022-07-01T00:00:00Z,45,76,6.1,6.1
14751,2025-05-01T00:00:00Z,43,65,2.1,2.1
14751,2023-02-01T00:00:00Z,47,52,1175.7,1762.5
14751,2022-10-01T00:00:00Z,48,67,24.9,30.6
14751,2024-09-01T00:00:00Z,51,70,5.5,5.6
14751,2020-03-01T00:00:00Z,46,55,5.2,5.2
14751,2023-03-01T00:00:00Z,42,57,9.2,12.4
14751,2023-05-01T00:00:00Z,40,72,1464.4,2195
14751,2021-11-01T00:00:00Z,55,58,7.7,7.8
14751,2022-12-01T00:00:00Z,51,51,411.1,615.9
14751,2024-08-01T00:00:00Z,48,74,6.9,7
14751,2020-02-01T00:00:00Z,51,53,5.4,5.4
14751,2020-05-01T00:00:00Z,45,67,3.1,3.1
14751,2023-10-01T00:00:00Z,53,62,7.4,7.4
14751,2024-04-01T00:00:00Z,43,60,2.1,2.1
14751,2021-12-01T00:00:00Z,49,52,4.2,4.3
14751,2021-09-01T00:00:00Z,46,71,3.7,3.7
14751,2023-04-01T00:00:00Z,43,61,207.3,307.9
14751,2025-01-01T00:00:00Z,51,51,11.3,11.4
14751,2021-01-01T00:00:00Z,54,54,153.2,225.4
14751,2020-08-01T00:00:00Z,44,75,4.8,4.8
14751,2022-05-01T00:00:00Z,46,64,3.2,3.2
14751,2023-08-01T00:00:00Z,38,81,1671,2504.9
14751,2024-11-01T00:00:00Z,54,57,7.5,7.7
14751,2022-03-01T00:00:00Z,49,58,5,5.1
14751,2021-05-01T00:00:00Z,44,66,2.6,2.6
14751,2020-09-01T00:00:00Z,47,73,40.2,58.8
3659,2021-02-01T00:00:00Z,92,47,6.6,6.7
3659,2020-01-01T00:00:00Z,75,55,1.3,1.4
3659,2023-06-01T00:00:00Z,76,69,6.2,6.2
3659,2023-09-01T00:00:00Z,84,67,10.9,11.6
3659,2024-09-01T00:00:00Z,90,68,9.1,9.1
3659,2024-08-01T00:00:00Z,83,72,8.8,9.1
3659,2024-05-01T00:00:00Z,80,62,13.4,17.7
3659,2022-05-01T00:00:00Z,90,59,341.2,510
3659,2020-08-01T00:00:00Z,52,74,5.4,5.4
3659,2025-07-01T00:00:00Z,68,74,4.3,4.4
3659,2020-06-01T00:00:00Z,56,69,2.7,2.7
3659,2025-04-01T00:00:00Z,75,59,4.6,4.6
3659,2022-08-01T00:00:00Z,81,76,7,7
3659,2021-10-01T00:00:00Z,97,57,7.6,8.2
3659,2022-07-01T00:00:00Z,82,75,8.2,8.4
3659,2024-12-01T00:00:00Z,99,49,11.2,11.8
3659,2020-03-01T00:00:00Z,59,50,10.1,10.7
3659,2023-05-01T00:00:00Z,79,68,8.2,8.2
3659,2021-12-01T00:00:00Z,99,43,8.8,9.6
3659,2023-07-01T00:00:00Z,70,75,7.8,8.6
3659,2022-03-01T00:00:00Z,95,53,7.9,8.3
3659,2021-04-01T00:00:00Z,70,60,7.2,7.3
3659,2021-01-01T00:00:00Z,96,49,13.2,15
3659,2022-09-01T00:00:00Z,82,69,14.7,16.9
3659,2020-05-01T00:00:00Z,53,67,4.2,4.2
3659,2020-07-01T00:00:00Z,52,74,5.6,5.9
3659,2024-10-01T00:00:00Z,93,59,7,7.1
3659,2020-04-01T00:00:00Z,51,59,6.9,7
3659,2024-07-01T00:00:00Z,69,76,13.8,18.2
3659,2023-01-01T00:00:00Z,94,49,14.9,16.1
3659,2023-08-01T00:00:00Z,76,75,191.5,282.8
3659,2021-06-01T00:00:00Z,75,76,6.7,7.2
3659,2024-01-01T00:00:00Z,93,47,25.5,33.9
3659,2022-04-01T00:00:00Z,85,54,3.9,4
3659,2025-06-01T00:00:00Z,70,70,4.9,5
3659,2023-03-01T00:00:00Z,84,50,7.6,7.7
3659,2021-05-01T00:00:00Z,82,64,4.5,4.5
3659,2022-11-01T00:00:00Z,93,46,33.8,42.1
3659,2025-02-01T00:00:00Z,90,46,7.1,7.2
3659,2022-12-01T00:00:00Z,98,43,29.4,35.9
3659,2021-11-01T00:00:00Z,98,52,8.7,9.7
3659,2020-10-01T00:00:00Z,90,60,11.9,12.3
3659,2024-04-01T00:00:00Z,80,56,7.5,9
3659,2024-06-01T00:00:00Z,75,68,16,20.6
3659,2022-02-01T00:00:00Z,96,48,15,16.2
3659,2022-01-01T00:00:00Z,99,46,15.3,17.1
3659,2024-02-01T00:00:00Z,92,50,1260.1,1887.6
3659,2022-06-01T00:00:00Z,87,68,5,5.1
3659,2023-10-01T00:00:00Z,92,60,11.9,12.4
3659,2024-03-01T00:00:00Z,88,52,6.7,6.7
3659,2025-01-01T00:00:00Z,95,44,21.4,23.5
3659,2020-02-01T00:00:00Z,67,48,10.6,11.3
3659,2023-11-01T00:00:00Z,95,50,18.1,20.2
3659,2022-10-01T00:00:00Z,94,61,34.2,44.6
3659,2024-11-01T00:00:00Z,95,52,8.7,8.9
3659,2023-02-01T00:00:00Z,90,47,9.5,9.9
3659,2021-07-01T00:00:00Z,86,75,7.7,7.7
3659,2020-11-01T00:00:00Z,94,52,11.6,12.9
3659,2025-05-01T00:00:00Z,72,64,3.5,3.5
3659,2021-03-01T00:00:00Z,85,52,9.1,9.7
3659,2020-12-01T00:00:00Z,97,49,14.5,16.7
3659,2025-03-01T00:00:00Z,90,53,4.4,4.4
3659,2020-09-01T00:00:00Z,67,70,37.4,54.1
3659,2023-04-01T00:00:00Z,87,55,4.6,4.6
3659,2023-12-01T00:00:00Z,96,51,10.6,11.4
3659,2021-09-01T00:00:00Z,96,65,6.8,6.9
18613,2023-07-01T00:00:00Z,69,73,5.9,6.4
18613,2022-01-01T00:00:00Z,66,51,9,9
18613,2021-10-01T00:00:00Z,63,59,4.9,4.9
18613,2022-11-01T00:00:00Z,62,51,15,15.4
18613,2023-10-01T00:00:00Z,61,61,7.2,7.3
18613,2022-09-01T00:00:00Z,69,73,13.1,15.1
18613,2023-02-01T00:00:00Z,61,53,4.5,4.5
18613,2025-01-01T00:00:00Z,61,46,10.9,11
18613,2022-06-01T00:00:00Z,69,73,4.6,4.7
18613,2025-07-01T00:00:00Z,52,73,4.5,4.7
18613,2024-07-01T00:00:00Z,69,73,5.9,6.4
18613,2023-12-01T00:00:00Z,64,53,6,6.3
18613,2022-03-01T00:00:00Z,62,54,4.4,4.4
18613,2022-12-01T00:00:00Z,63,46,8,8.1
18613,2022-10-01T00:00:00Z,69,73,32.8,42.4
18613,2021-12-01T00:00:00Z,63,46,5.2,5.3
18613,2022-02-01T00:00:00Z,62,53,7.6,7.6
18613,2024-10-01T00:00:00Z,69,73,5.2,5.3
18613,2024-09-01T00:00:00Z,69,73,6.9,6.9
18613,2025-05-01T00:00:00Z,69,73,2.6,2.6
18613,2025-02-01T00:00:00Z,59,48,3.8,3.8
18613,2023-11-01T00:00:00Z,61,52,10.7,11.9
18613,2024-03-01T00:00:00Z,63,61,4.4,4.5
18613,2021-08-01T00:00:00Z,59,69,7.3,7.4
18613,2024-01-01T00:00:00Z,61,49,4.3,4.3
18613,2024-11-01T00:00:00Z,63,56,6.6,6.7
18613,2023-09-01T00:00:00Z,59,67,7.7,7.7
18613,2023-04-01T00:00:00Z,58,55,3.2,3.2
18613,2022-08-01T00:00:00Z,66,73,6,6
18613,2023-01-01T00:00:00Z,61,51,5.6,5.7
18613,2024-02-01T00:00:00Z,66,64,5,5.1
18613,2022-05-01T00:00:00Z,66,68,4.2,4.4
18613,2022-04-01T00:00:00Z,55,55,3.3,3.3
18613,2023-05-01T00:00:00Z,66,70,6.2,6.2
18613,2025-04-01T00:00:00Z,67,70,3.6,3.6
18613,2023-06-01T00:00:00Z,69,73,5.3,5.4
18613,2023-08-01T00:00:00Z,59,74,12.5,14.4
18613,2021-09-01T00:00:00Z,62,67,6.1,6.1
18613,2024-08-01T00:00:00Z,69,73,7.6,7.6
18613,2022-07-01T00:00:00Z,69,73,9,9.7
18613,2024-05-01T00:00:00Z,65,71,3.1,3.2
18613,2025-06-01T00:00:00Z,69,73,4.4,4.5
18613,2024-12-01T00:00:00Z,64,51,5.9,6
18613,2025-03-01T00:00:00Z,59,55,3,3.1
18613,2023-03-01T00:00:00Z,56,52,4.7,4.8
18613,2024-04-01T00:00:00Z,69,73,3.3,3.4
18613,2024-06-01T00:00:00Z,69,73,3.2,3.2
18613,2021-11-01T00:00:00Z,66,55,4.9,5
15211,2022-12-01T00:00:00Z,66,46,7.3,7.3
15211,2021-03-01T00:00:00Z,57,54,4.9,4.9
15211,2022-09-01T00:00:00Z,56,70,12.9,15.1
15211,2024-09-01T00:00:00Z,69,70,6,6
15211,2023-08-01T00:00:00Z,56,75,11,12.4
15211,2022-07-01T00:00:00Z,55,75,7.1,7.2
15211,2025-04-01T00:00:00Z,58,61,2.8,2.8
15211,2024-02-01T00:00:00Z,66,53,4.8,4.9
15211,2023-02-01T00:00:00Z,61,49,3.9,3.9
15211,2022-03-01T00:00:00Z,61,56,4.5,4.5
15211,2020-06-01T00:00:00Z,53,70,3.1,3.1
15211,2023-11-01T00:00:00Z,70,52,7.6,7.9
15211,2024-05-01T00:00:00Z,60,63,2.2,2.2
15211,2022-06-01T00:00:00Z,57,70,4,4
15211,2023-10-01T00:00:00Z,67,62,6.9,6.9
15211,2020-11-01T00:00:00Z,63,54,5.9,5.9
15211,2021-04-01T00:00:00Z,52,60,6,6.1
15211,2021-12-01T00:00:00Z,63,47,3.9,3.9
15211,2021-09-01T00:00:00Z,60,69,5.2,5.2
15211,2024-01-01T00:00:00Z,70,49,4.4,4.4
15211,2021-10-01T00:00:00Z,64,60,4.5,4.5
15211,2024-10-01T00:00:00Z,71,62,4.1,4.1
15211,2022-02-01T00:00:00Z,62,51,7.6,7.7
15211,2025-05-01T00:00:00Z,57,65,2.6,2.6
15211,2020-02-01T00:00:00Z,61,51,5.7,5.8
15211,2023-05-01T00:00:00Z,56,68,5.8,5.8
15211,2020-10-01T00:00:00Z,63,62,9.4,9.5
15211,2020-05-01T00:00:00Z,53,67,3.9,3.9
15211,2020-12-01T00:00:00Z,67,51,6.2,6.3
15211,2020-03-01T00:00:00Z,54,53,7,7
15211,2020-01-01T00:00:00Z,62,52,2,2
15211,2023-06-01T00:00:00Z,55,70,4.3,4.3
15211,2021-06-01T00:00:00Z,54,74,5.9,6.3
15211,2023-09-01T00:00:00Z,62,68,6.9,7
15211,2024-03-01T00:00:00Z,63,55,3.3,3.3
15211,2020-09-01T00:00:00Z,59,71,35.2,50.6
15211,2024-07-01T00:00:00Z,58,75,4.4,4.4
15211,2024-11-01T00:00:00Z,73,55,4.7,4.8
15211,2022-04-01T00:00:00Z,54,57,3.1,3.1
15211,2024-12-01T00:00:00Z,76,52,4.8,4.9
15211,2023-04-01T00:00:00Z,59,57,2.8,2.8
15211,2025-07-01T00:00:00Z,58,74,3.4,3.4
15211,2021-01-01T00:00:00Z,66,51,7.1,7.2
15211,2025-03-01T00:00:00Z,66,56,2.1,2.2
15211,2021-11-01T00:00:00Z,68,55,3.9,4
15211,2023-07-01T00:00:00Z,53,74,4.6,4.7
15211,2022-08-01T00:00:00Z,56,76,5.5,5.5
15211,2023-03-01T00:00:00Z,57,53,4.4,4.4
15211,2020-04-01T00:00:00Z,51,60,5.9,5.9
15211,2021-07-01T00:00:00Z,53,74,4,4
15211,2024-06-01T00:00:00Z,59,68,2.1,2.1
15211,2021-05-01T00:00:00Z,55,64,4.4,4.4
15211,2021-08-01T00:00:00Z,56,74,7.8,9
