id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
2851,2021-03-01T00:00:00Z,39,47,4.2,4.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-07-01T00:00:00Z,33,79,12.8,13.2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-02-01T00:00:00Z,39,41,3.1,3.1,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-05-01T00:00:00Z,37,61,2,2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2025-06-01T00:00:00Z,35,73,6.6,6.8,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-06-01T00:00:00Z,46,71,7.5,7.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-09-01T00:00:00Z,43,67,8.3,9.6,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-04-01T00:00:00Z,35,52,3.5,3.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-11-01T00:00:00Z,40,47,3.5,3.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2025-04-01T00:00:00Z,36,54,3.5,3.6,Helena 2-North,2017-08-14T20:26:35Z,37460
