id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
20755,2022-05-01T00:00:00Z,59,59,3.1,3.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-08-01T00:00:00Z,53,72,5.6,5.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-03-01T00:00:00Z,61,49,7.2,7.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-07-01T00:00:00Z,51,75,7.8,7.9,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-11-01T00:00:00Z,68,51,11.1,11.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-04-01T00:00:00Z,54,57,5.2,5.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-07-01T00:00:00Z,47,76,5.1,5.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-09-01T00:00:00Z,52,70,15,17.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-04-01T00:00:00Z,55,58,3,3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-01-01T00:00:00Z,67,47,4.5,4.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-07-01T00:00:00Z,52,72,5.5,5.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-08-01T00:00:00Z,52,76,6.7,6.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-06-01T00:00:00Z,53,67,2.3,2.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-03-01T00:00:00Z,64,53,4.7,4.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-10-01T00:00:00Z,66,59,11,11.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-02-01T00:00:00Z,66,48,6.7,6.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-04-01T00:00:00Z,60,54,2.6,2.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-02-01T00:00:00Z,62,46,4.7,4.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-08-01T00:00:00Z,50,75,17.2,20.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-06-01T00:00:00Z,50,70,4.1,4.1,View Ridge ,2018-12-05T20:26:27Z,10340
